,Month,Year,community_board_full,DSNY
4739,11,2012,409,1
4740,11,2012,411,1
4741,11,2012,412,2
4742,11,2012,413,4
4743,11,2013,102,2
4744,11,2013,103,2
4745,11,2013,104,2
4746,11,2013,105,1
4747,11,2013,107,1
4748,11,2013,108,2
4749,11,2013,110,1
4750,11,2013,111,2
4751,11,2013,112,2
4752,11,2013,201,1
4753,11,2013,204,1
4754,11,2013,205,1
4755,11,2013,206,1
4756,11,2013,208,1
4757,11,2013,209,2
4758,11,2013,210,3
4759,11,2013,211,1
4760,11,2013,212,1
4761,11,2013,301,1
4762,11,2013,302,1
4763,11,2013,303,2
4764,11,2013,304,3
4765,11,2013,305,2
4766,11,2013,306,7
4767,11,2013,307,1
4768,11,2013,308,2
4769,11,2013,310,2
4770,11,2013,313,1
4771,11,2013,314,1
4772,11,2013,317,3
4773,11,2013,318,4
4774,11,2013,401,1
4775,11,2013,402,3
4776,11,2013,403,1
4777,11,2013,404,1
4778,11,2013,405,3
4779,11,2013,407,5
4780,11,2013,408,2
4781,11,2013,409,2
4782,11,2013,410,17
4783,11,2013,411,4
4784,11,2013,412,16
4785,11,2013,413,5
4786,11,2013,414,1
4787,11,2014,102,4
4788,11,2014,103,2
4789,11,2014,104,1
4790,11,2014,105,1
4791,11,2014,107,1
4792,11,2014,108,1
4793,11,2014,109,1
4794,11,2014,110,1
4795,11,2014,111,1
4796,11,2014,201,2
4797,11,2014,203,1
4798,11,2014,204,4
4799,11,2014,205,1
4800,11,2014,206,5
4801,11,2014,208,2
4802,11,2014,209,3
4803,11,2014,210,4
4804,11,2014,211,3
4805,11,2014,212,1
4806,11,2014,301,1
4807,11,2014,302,8
4808,11,2014,303,8
4809,11,2014,305,9
4810,11,2014,306,2
4811,11,2014,307,1
4812,11,2014,308,1
4813,11,2014,310,4
4814,11,2014,311,7
4815,11,2014,312,2
4816,11,2014,313,1
4817,11,2014,314,4
4818,11,2014,315,4
4819,11,2014,317,6
4820,11,2014,318,2
4821,11,2014,403,4
4822,11,2014,404,2
4823,11,2014,405,3
4824,11,2014,406,1
4825,11,2014,407,3
4826,11,2014,408,3
4827,11,2014,409,9
4828,11,2014,410,3
4829,11,2014,411,4
4830,11,2014,412,9
4831,11,2014,413,7
4832,11,2014,414,4
4833,11,2015,101,1
4834,11,2015,102,5
4835,11,2015,103,5
4836,11,2015,104,1
4837,11,2015,105,1
4838,11,2015,106,1
4839,11,2015,107,5
4840,11,2015,108,2
4841,11,2015,109,1
4842,11,2015,110,6
4843,11,2015,111,1
4844,11,2015,112,3
4845,11,2015,203,3
4846,11,2015,204,1
4847,11,2015,205,1
4848,11,2015,206,1
4849,11,2015,207,1
4850,11,2015,208,6
4851,11,2015,209,7
4852,11,2015,210,4
4853,11,2015,211,4
4854,11,2015,212,6
4855,11,2015,301,2
4856,11,2015,302,4
4857,11,2015,303,6
4858,11,2015,304,3
4859,11,2015,305,12
4860,11,2015,306,2
4861,11,2015,307,3
4862,11,2015,308,2
4863,11,2015,309,4
4864,11,2015,310,7
4865,11,2015,311,7
4866,11,2015,312,4
4867,11,2015,313,1
4868,11,2015,314,7
4869,11,2015,315,7
4870,11,2015,317,5
4871,11,2015,318,11
4872,11,2015,401,2
4873,11,2015,402,6
4874,11,2015,404,5
4875,11,2015,405,5
4876,11,2015,406,4
4877,11,2015,407,3
4878,11,2015,408,6
4879,11,2015,409,7
4880,11,2015,410,4
4881,11,2015,411,2
4882,11,2015,412,14
4883,11,2015,413,6
4884,11,2016,102,1
4885,11,2016,104,2
4886,11,2016,105,2
4887,11,2016,106,1
4888,11,2016,107,5
4889,11,2016,108,2
4890,11,2016,110,3
4891,11,2016,112,2
4892,11,2016,201,1
4893,11,2016,202,6
4894,11,2016,203,3
4895,11,2016,204,2
4896,11,2016,208,3
4897,11,2016,209,6
4898,11,2016,210,3
4899,11,2016,211,2
4900,11,2016,212,5
4901,11,2016,301,1
4902,11,2016,302,6
4903,11,2016,303,7
4904,11,2016,305,6
4905,11,2016,306,3
4906,11,2016,307,2
4907,11,2016,308,3
4908,11,2016,309,1
4909,11,2016,310,4
4910,11,2016,311,2
4911,11,2016,312,4
4912,11,2016,313,2
4913,11,2016,314,2
4914,11,2016,315,7
4915,11,2016,316,2
4916,11,2016,317,9
4917,11,2016,318,8
4918,11,2016,401,2
4919,11,2016,402,8
4920,11,2016,403,7
4921,11,2016,404,1
4922,11,2016,405,12
4923,11,2016,406,4
4924,11,2016,407,9
4925,11,2016,408,5
4926,11,2016,409,5
4927,11,2016,410,15
4928,11,2016,411,4
4929,11,2016,412,14
4930,11,2016,413,7
4931,11,2016,414,3
4932,11,2017,101,2
4933,11,2017,102,23
4934,11,2017,103,112
4935,11,2017,104,30
4936,11,2017,105,40
4937,11,2017,106,13
4938,11,2017,107,4
4939,11,2017,108,9
4940,11,2017,109,20
4941,11,2017,110,10
4942,11,2017,111,3
4943,11,2017,112,18
4944,11,2017,201,11
4945,11,2017,202,16
4946,11,2017,203,15
4947,11,2017,204,12
4948,11,2017,205,12
4949,11,2017,206,14
4950,11,2017,207,9
4951,11,2017,208,8
4952,11,2017,209,14
4953,11,2017,210,3
4954,11,2017,211,9
4955,11,2017,212,5
4956,11,2017,301,41
4957,11,2017,302,22
4958,11,2017,303,12
4959,11,2017,304,23
4960,11,2017,305,109
4961,11,2017,306,88
4962,11,2017,307,46
4963,11,2017,308,18
4964,11,2017,309,6
4965,11,2017,310,5
4966,11,2017,311,100
4967,11,2017,312,28
4968,11,2017,313,16
4969,11,2017,314,34
4970,11,2017,315,62
4971,11,2017,316,5
4972,11,2017,317,17
4973,11,2017,318,2
4974,11,2017,401,35
4975,11,2017,402,10
4976,11,2017,403,9
4977,11,2017,404,6
4978,11,2017,405,17
4979,11,2017,406,6
4980,11,2017,407,10
4981,11,2017,408,15
4982,11,2017,409,129
4983,11,2017,410,43
4984,11,2017,411,1
4985,11,2017,412,89
4986,11,2017,413,19
4987,11,2018,101,15
4988,11,2018,102,57
4989,11,2018,103,93
4990,11,2018,104,20
4991,11,2018,105,21
4992,11,2018,106,11
4993,11,2018,107,17
4994,11,2018,108,22
4995,11,2018,109,16
4996,11,2018,110,21
4997,11,2018,111,8
4998,11,2018,112,25
4999,11,2018,201,62
5000,11,2018,202,42
5001,11,2018,203,71
5002,11,2018,204,34
5003,11,2018,205,37
5004,11,2018,206,56
5005,11,2018,207,47
5006,11,2018,208,20
5007,11,2018,209,74
5008,11,2018,210,31
5009,11,2018,211,59
5010,11,2018,212,84
5011,11,2018,227,1
5012,11,2018,301,160
5013,11,2018,302,67
5014,11,2018,303,154
5015,11,2018,304,105
5016,11,2018,305,82
5017,11,2018,306,81
5018,11,2018,307,146
5019,11,2018,308,67
5020,11,2018,309,73
5021,11,2018,310,54
5022,11,2018,311,118
5023,11,2018,312,79
5024,11,2018,313,47
5025,11,2018,314,108
5026,11,2018,315,43
5027,11,2018,316,52
5028,11,2018,317,90
5029,11,2018,318,61
5030,11,2018,401,97
5031,11,2018,402,27
5032,11,2018,403,25
5033,11,2018,404,22
5034,11,2018,405,55
5035,11,2018,406,11
5036,11,2018,407,91
5037,11,2018,408,22
5038,11,2018,409,33
5039,11,2018,410,41
5040,11,2018,411,36
5041,11,2018,412,64
5042,11,2018,413,43
5043,11,2018,414,16
5044,12,2010,101,1
5045,12,2010,102,2
5046,12,2010,104,2
5047,12,2010,105,2
5048,12,2010,107,1
5049,12,2010,108,3
5050,12,2010,110,2
5051,12,2010,111,1
5052,12,2010,203,4
5053,12,2010,204,2
5054,12,2010,205,2
5055,12,2010,206,1
5056,12,2010,207,2
5057,12,2010,208,3
5058,12,2010,209,1
5059,12,2010,210,3
5060,12,2010,211,5
5061,12,2010,212,8
5062,12,2010,302,3
5063,12,2010,303,2
5064,12,2010,304,1
5065,12,2010,305,9
5066,12,2010,306,2
5067,12,2010,307,1
5068,12,2010,308,2
5069,12,2010,309,1
5070,12,2010,310,6
5071,12,2010,311,3
5072,12,2010,312,3
5073,12,2010,313,1
5074,12,2010,314,2
5075,12,2010,315,7
5076,12,2010,317,1
5077,12,2010,318,10
5078,12,2010,401,2
5079,12,2010,402,5
5080,12,2010,403,1
5081,12,2010,404,4
5082,12,2010,405,2
5083,12,2010,406,4
5084,12,2010,407,9
5085,12,2010,408,5
5086,12,2010,409,4
5087,12,2010,410,5
5088,12,2010,411,3
5089,12,2010,412,16
5090,12,2010,413,5
5091,12,2010,414,9
5092,12,2011,102,1
5093,12,2011,103,1
5094,12,2011,106,1
5095,12,2011,110,5
5096,12,2011,111,1
5097,12,2011,202,1
5098,12,2011,203,2
5099,12,2011,204,1
5100,12,2011,206,2
5101,12,2011,207,1
5102,12,2011,209,2
5103,12,2011,210,4
5104,12,2011,212,3
5105,12,2011,301,1
5106,12,2011,302,2
5107,12,2011,303,4
5108,12,2011,304,2
5109,12,2011,305,2
5110,12,2011,306,1
5111,12,2011,309,1
5112,12,2011,310,3
5113,12,2011,313,1
5114,12,2011,314,2
5115,12,2011,315,1
5116,12,2011,316,1
5117,12,2011,318,1
5118,12,2011,402,3
5119,12,2011,404,1
5120,12,2011,405,1
5121,12,2011,406,1
5122,12,2011,407,5
5123,12,2011,408,4
5124,12,2011,409,1
5125,12,2011,410,1
5126,12,2011,411,5
5127,12,2011,412,7
5128,12,2011,413,3
5129,12,2012,101,1
5130,12,2012,107,1
5131,12,2012,111,2
5132,12,2012,205,1
5133,12,2012,210,2
5134,12,2012,211,1
5135,12,2012,212,3
5136,12,2012,301,1
5137,12,2012,302,2
5138,12,2012,305,2
5139,12,2012,306,1
5140,12,2012,307,1
5141,12,2012,308,2
5142,12,2012,310,1
5143,12,2012,311,1
5144,12,2012,312,2
5145,12,2012,313,1
5146,12,2012,314,2
5147,12,2012,315,3
5148,12,2012,316,1
5149,12,2012,317,2
5150,12,2012,318,2
5151,12,2012,401,1
5152,12,2012,402,3
5153,12,2012,403,3
5154,12,2012,404,3
5155,12,2012,405,1
5156,12,2012,406,2
5157,12,2012,407,4
5158,12,2012,408,1
5159,12,2012,410,5
5160,12,2012,411,4
5161,12,2012,412,10
5162,12,2012,413,2
5163,12,2012,414,1
5164,12,2013,102,1
5165,12,2013,103,3
5166,12,2013,104,2
5167,12,2013,105,1
5168,12,2013,107,1
5169,12,2013,108,1
5170,12,2013,110,1
5171,12,2013,112,3
5172,12,2013,201,1
5173,12,2013,203,1
5174,12,2013,204,4
5175,12,2013,205,4
5176,12,2013,206,1
5177,12,2013,208,3
5178,12,2013,209,1
5179,12,2013,210,2
5180,12,2013,211,1
5181,12,2013,212,3
5182,12,2013,301,2
5183,12,2013,302,2
5184,12,2013,303,3
5185,12,2013,305,3
5186,12,2013,306,1
5187,12,2013,307,1
5188,12,2013,310,1
5189,12,2013,312,1
5190,12,2013,313,2
5191,12,2013,314,1
5192,12,2013,315,2
5193,12,2013,317,2
5194,12,2013,318,1
5195,12,2013,401,1
5196,12,2013,402,2
5197,12,2013,403,3
5198,12,2013,404,3
5199,12,2013,405,4
5200,12,2013,406,1
5201,12,2013,407,4
5202,12,2013,408,2
5203,12,2013,409,10
5204,12,2013,410,2
5205,12,2013,411,2
5206,12,2013,412,12
5207,12,2014,102,5
5208,12,2014,103,3
5209,12,2014,106,2
5210,12,2014,107,3
5211,12,2014,108,1
5212,12,2014,109,1
5213,12,2014,110,1
5214,12,2014,112,4
5215,12,2014,202,1
5216,12,2014,203,5
5217,12,2014,204,1
5218,12,2014,205,2
5219,12,2014,206,3
5220,12,2014,207,3
5221,12,2014,208,3
5222,12,2014,209,1
5223,12,2014,210,4
5224,12,2014,211,1
5225,12,2014,212,5
5226,12,2014,302,5
5227,12,2014,303,2
5228,12,2014,304,1
5229,12,2014,305,5
5230,12,2014,306,4
5231,12,2014,307,1
5232,12,2014,308,1
5233,12,2014,309,1
5234,12,2014,310,5
5235,12,2014,311,1
5236,12,2014,312,4
5237,12,2014,313,2
5238,12,2014,314,3
5239,12,2014,315,6
5240,12,2014,316,6
5241,12,2014,317,3
5242,12,2014,318,2
5243,12,2014,401,1
5244,12,2014,403,4
5245,12,2014,404,5
5246,12,2014,405,6
5247,12,2014,406,3
5248,12,2014,407,6
5249,12,2014,408,3
5250,12,2014,409,6
5251,12,2014,410,7
5252,12,2014,411,2
5253,12,2014,412,6
5254,12,2014,413,7
5255,12,2015,102,2
5256,12,2015,103,4
5257,12,2015,104,1
5258,12,2015,105,1
5259,12,2015,106,1
5260,12,2015,107,2
5261,12,2015,108,2
5262,12,2015,109,3
5263,12,2015,110,2
5264,12,2015,112,2
5265,12,2015,201,3
5266,12,2015,202,4
5267,12,2015,203,1
5268,12,2015,204,2
5269,12,2015,205,3
5270,12,2015,206,2
5271,12,2015,207,4
5272,12,2015,208,3
5273,12,2015,209,9
5274,12,2015,210,9
5275,12,2015,211,4
5276,12,2015,212,4
5277,12,2015,301,2
5278,12,2015,302,3
5279,12,2015,303,4
5280,12,2015,304,5
5281,12,2015,305,6
5282,12,2015,306,5
5283,12,2015,307,6
5284,12,2015,308,1
5285,12,2015,309,2
5286,12,2015,310,3
5287,12,2015,311,6
5288,12,2015,312,6
5289,12,2015,314,9
5290,12,2015,315,5
5291,12,2015,316,4
5292,12,2015,317,2
5293,12,2015,318,9
5294,12,2015,401,1
5295,12,2015,402,8
5296,12,2015,403,4
5297,12,2015,404,3
5298,12,2015,405,5
5299,12,2015,406,5
5300,12,2015,407,9
5301,12,2015,408,2
5302,12,2015,409,5
5303,12,2015,410,11
5304,12,2015,411,2
5305,12,2015,412,11
5306,12,2015,413,7
5307,12,2015,414,3
5308,12,2016,102,1
5309,12,2016,103,1
5310,12,2016,104,1
5311,12,2016,105,2
5312,12,2016,106,1
5313,12,2016,107,3
5314,12,2016,108,2
5315,12,2016,110,1
5316,12,2016,112,6
5317,12,2016,201,1
5318,12,2016,202,1
5319,12,2016,203,3
5320,12,2016,204,5
5321,12,2016,206,2
5322,12,2016,208,1
5323,12,2016,209,6
5324,12,2016,210,3
5325,12,2016,211,5
5326,12,2016,212,7
5327,12,2016,302,2
5328,12,2016,303,3
5329,12,2016,304,6
5330,12,2016,305,7
5331,12,2016,306,1
5332,12,2016,307,2
5333,12,2016,308,1
5334,12,2016,309,2
5335,12,2016,310,11
5336,12,2016,311,4
5337,12,2016,312,5
5338,12,2016,313,1
5339,12,2016,314,2
5340,12,2016,315,4
5341,12,2016,316,1
5342,12,2016,317,5
5343,12,2016,318,15
5344,12,2016,402,2
5345,12,2016,403,4
5346,12,2016,404,3
5347,12,2016,405,1
5348,12,2016,406,1
5349,12,2016,407,4
5350,12,2016,408,5
5351,12,2016,409,7
5352,12,2016,410,7
5353,12,2016,411,6
5354,12,2016,412,24
5355,12,2016,413,10
5356,12,2016,414,4
5357,12,2017,101,5
5358,12,2017,102,35
5359,12,2017,103,200
5360,12,2017,104,42
5361,12,2017,105,37
5362,12,2017,106,4
5363,12,2017,107,18
5364,12,2017,108,11
5365,12,2017,109,38
5366,12,2017,110,40
5367,12,2017,111,2
5368,12,2017,112,49
5369,12,2017,201,13
5370,12,2017,202,17
5371,12,2017,203,26
5372,12,2017,204,50
5373,12,2017,205,39
5374,12,2017,206,13
5375,12,2017,207,14
5376,12,2017,208,4
5377,12,2017,209,81
5378,12,2017,210,14
5379,12,2017,211,5
5380,12,2017,212,3
5381,12,2017,301,35
5382,12,2017,302,17
5383,12,2017,303,45
5384,12,2017,304,69
5385,12,2017,305,75
5386,12,2017,306,16
5387,12,2017,307,77
5388,12,2017,308,22
5389,12,2017,309,30
5390,12,2017,310,18
5391,12,2017,311,112
5392,12,2017,312,90
5393,12,2017,313,47
5394,12,2017,314,71
5395,12,2017,315,47
5396,12,2017,316,18
5397,12,2017,317,16
5398,12,2017,318,20
5399,12,2017,401,98
5400,12,2017,402,37
5401,12,2017,403,8
5402,12,2017,404,35
5403,12,2017,405,10
5404,12,2017,406,21
5405,12,2017,407,5
5406,12,2017,408,17
5407,12,2017,409,88
5408,12,2017,410,32
5409,12,2017,411,2
5410,12,2017,412,123
5411,12,2017,413,8
5412,12,2017,414,3
5413,12,2017,481,1
5414,12,2018,101,9
5415,12,2018,102,23
5416,12,2018,103,157
5417,12,2018,104,13
5418,12,2018,105,9
5419,12,2018,106,19
5420,12,2018,107,10
5421,12,2018,108,24
5422,12,2018,109,18
5423,12,2018,110,25
5424,12,2018,111,50
5425,12,2018,112,33
5426,12,2018,201,7
5427,12,2018,202,14
5428,12,2018,203,14
5429,12,2018,204,22
5430,12,2018,205,7
5431,12,2018,206,9
5432,12,2018,207,16
5433,12,2018,208,2
5434,12,2018,209,8
5435,12,2018,210,11
5436,12,2018,211,7
5437,12,2018,212,4
5438,12,2018,301,183
5439,12,2018,302,15
5440,12,2018,303,66
5441,12,2018,304,89
5442,12,2018,305,161
5443,12,2018,306,37
5444,12,2018,307,78
5445,12,2018,308,55
5446,12,2018,309,22
5447,12,2018,310,21
5448,12,2018,311,43
5449,12,2018,312,81
5450,12,2018,313,3
5451,12,2018,314,20
5452,12,2018,315,50
5453,12,2018,316,28
5454,12,2018,317,73
5455,12,2018,318,10
5456,12,2018,401,16
5457,12,2018,402,8
5458,12,2018,403,7
5459,12,2018,404,17
5460,12,2018,405,9
5461,12,2018,406,6
5462,12,2018,407,16
5463,12,2018,408,7
5464,12,2018,409,59
5465,12,2018,410,37
5466,12,2018,411,5
5467,12,2018,412,39
5468,12,2018,413,7
5469,12,2018,414,3
