,Month,Year,community_board_full,DPR
4742,11,2011,310,10
4743,11,2011,311,1
4744,11,2011,312,4
4745,11,2011,313,4
4746,11,2011,314,5
4747,11,2011,315,1
4748,11,2011,316,1
4749,11,2011,317,1
4750,11,2011,318,10
4751,11,2011,355,1
4752,11,2011,401,7
4753,11,2011,402,1
4754,11,2011,403,2
4755,11,2011,404,1
4756,11,2011,405,7
4757,11,2011,406,3
4758,11,2011,407,8
4759,11,2011,408,6
4760,11,2011,411,7
4761,11,2011,412,8
4762,11,2011,413,10
4763,11,2011,414,1
4764,11,2012,102,1
4765,11,2012,105,2
4766,11,2012,106,1
4767,11,2012,107,3
4768,11,2012,111,1
4769,11,2012,201,1
4770,11,2012,208,1
4771,11,2012,212,1
4772,11,2012,301,1
4773,11,2012,302,2
4774,11,2012,305,1
4775,11,2012,312,2
4776,11,2012,316,1
4777,11,2012,318,1
4778,11,2012,402,1
4779,11,2012,404,1
4780,11,2012,407,1
4781,11,2012,408,1
4782,11,2012,412,1
4783,11,2013,102,1
4784,11,2013,103,1
4785,11,2013,104,1
4786,11,2013,106,1
4787,11,2013,107,2
4788,11,2013,108,7
4789,11,2013,109,1
4790,11,2013,111,1
4791,11,2013,112,2
4792,11,2013,203,1
4793,11,2013,210,1
4794,11,2013,212,1
4795,11,2013,302,3
4796,11,2013,310,1
4797,11,2013,312,1
4798,11,2013,315,1
4799,11,2013,318,3
4800,11,2013,401,1
4801,11,2013,404,1
4802,11,2013,407,1
4803,11,2013,410,1
4804,11,2013,411,1
4805,11,2013,412,1
4806,11,2013,413,1
4807,11,2014,102,7
4808,11,2014,103,13
4809,11,2014,104,5
4810,11,2014,105,4
4811,11,2014,106,2
4812,11,2014,107,8
4813,11,2014,108,6
4814,11,2014,109,7
4815,11,2014,110,2
4816,11,2014,111,8
4817,11,2014,112,11
4818,11,2014,201,2
4819,11,2014,203,3
4820,11,2014,204,3
4821,11,2014,205,1
4822,11,2014,206,1
4823,11,2014,207,3
4824,11,2014,208,1
4825,11,2014,209,4
4826,11,2014,212,1
4827,11,2014,301,8
4828,11,2014,302,6
4829,11,2014,303,4
4830,11,2014,304,2
4831,11,2014,305,3
4832,11,2014,306,5
4833,11,2014,307,6
4834,11,2014,308,3
4835,11,2014,310,4
4836,11,2014,311,1
4837,11,2014,312,2
4838,11,2014,313,5
4839,11,2014,315,5
4840,11,2014,316,1
4841,11,2014,317,1
4842,11,2014,318,3
4843,11,2014,401,6
4844,11,2014,402,2
4845,11,2014,403,2
4846,11,2014,405,2
4847,11,2014,407,11
4848,11,2014,408,1
4849,11,2014,410,2
4850,11,2014,411,3
4851,11,2014,412,1
4852,11,2014,413,4
4853,11,2014,414,2
4854,11,2015,101,1
4855,11,2015,102,11
4856,11,2015,103,60
4857,11,2015,104,8
4858,11,2015,105,4
4859,11,2015,106,8
4860,11,2015,107,18
4861,11,2015,108,16
4862,11,2015,109,14
4863,11,2015,110,5
4864,11,2015,111,29
4865,11,2015,112,93
4866,11,2015,201,8
4867,11,2015,202,5
4868,11,2015,203,9
4869,11,2015,204,5
4870,11,2015,205,5
4871,11,2015,206,2
4872,11,2015,207,14
4873,11,2015,208,3
4874,11,2015,209,7
4875,11,2015,210,9
4876,11,2015,211,2
4877,11,2015,212,10
4878,11,2015,301,27
4879,11,2015,302,16
4880,11,2015,303,19
4881,11,2015,304,6
4882,11,2015,305,7
4883,11,2015,306,21
4884,11,2015,307,8
4885,11,2015,308,7
4886,11,2015,309,4
4887,11,2015,310,13
4888,11,2015,311,4
4889,11,2015,312,12
4890,11,2015,313,15
4891,11,2015,314,5
4892,11,2015,315,8
4893,11,2015,316,2
4894,11,2015,317,1
4895,11,2015,318,9
4896,11,2015,401,24
4897,11,2015,402,8
4898,11,2015,403,5
4899,11,2015,404,4
4900,11,2015,405,16
4901,11,2015,406,7
4902,11,2015,407,27
4903,11,2015,408,9
4904,11,2015,409,7
4905,11,2015,410,2
4906,11,2015,411,17
4907,11,2015,412,3
4908,11,2015,413,9
4909,11,2015,414,14
4910,11,2016,102,21
4911,11,2016,103,24
4912,11,2016,104,9
4913,11,2016,105,8
4914,11,2016,106,7
4915,11,2016,107,33
4916,11,2016,108,16
4917,11,2016,109,14
4918,11,2016,110,4
4919,11,2016,111,5
4920,11,2016,112,25
4921,11,2016,201,7
4922,11,2016,202,3
4923,11,2016,203,7
4924,11,2016,204,7
4925,11,2016,205,2
4926,11,2016,206,1
4927,11,2016,207,10
4928,11,2016,208,7
4929,11,2016,209,3
4930,11,2016,210,5
4931,11,2016,211,1
4932,11,2016,212,1
4933,11,2016,301,34
4934,11,2016,302,18
4935,11,2016,303,10
4936,11,2016,304,2
4937,11,2016,305,5
4938,11,2016,306,7
4939,11,2016,307,5
4940,11,2016,308,5
4941,11,2016,309,1
4942,11,2016,310,9
4943,11,2016,311,4
4944,11,2016,312,7
4945,11,2016,313,7
4946,11,2016,314,2
4947,11,2016,315,7
4948,11,2016,316,1
4949,11,2016,317,3
4950,11,2016,318,10
4951,11,2016,401,18
4952,11,2016,402,7
4953,11,2016,403,1
4954,11,2016,404,3
4955,11,2016,405,24
4956,11,2016,406,6
4957,11,2016,407,17
4958,11,2016,408,5
4959,11,2016,409,6
4960,11,2016,410,3
4961,11,2016,411,5
4962,11,2016,412,11
4963,11,2016,413,6
4964,11,2016,414,13
4965,11,2017,102,19
4966,11,2017,103,21
4967,11,2017,104,2
4968,11,2017,105,5
4969,11,2017,106,15
4970,11,2017,107,19
4971,11,2017,108,22
4972,11,2017,109,13
4973,11,2017,110,2
4974,11,2017,111,10
4975,11,2017,112,32
4976,11,2017,202,7
4977,11,2017,203,6
4978,11,2017,204,4
4979,11,2017,205,2
4980,11,2017,206,3
4981,11,2017,207,12
4982,11,2017,208,8
4983,11,2017,209,4
4984,11,2017,210,1
4985,11,2017,212,1
4986,11,2017,301,32
4987,11,2017,302,29
4988,11,2017,303,27
4989,11,2017,304,3
4990,11,2017,305,9
4991,11,2017,306,30
4992,11,2017,307,10
4993,11,2017,308,8
4994,11,2017,309,2
4995,11,2017,310,15
4996,11,2017,311,10
4997,11,2017,312,13
4998,11,2017,313,27
4999,11,2017,314,2
5000,11,2017,315,6
5001,11,2017,316,8
5002,11,2017,317,5
5003,11,2017,318,9
5004,11,2017,355,1
5005,11,2017,401,11
5006,11,2017,402,6
5007,11,2017,403,10
5008,11,2017,404,1
5009,11,2017,405,9
5010,11,2017,406,4
5011,11,2017,407,24
5012,11,2017,408,14
5013,11,2017,409,1
5014,11,2017,410,2
5015,11,2017,411,18
5016,11,2017,412,11
5017,11,2017,413,8
5018,11,2017,414,14
5019,11,2018,101,4
5020,11,2018,102,77
5021,11,2018,103,53
5022,11,2018,104,71
5023,11,2018,105,17
5024,11,2018,106,26
5025,11,2018,107,41
5026,11,2018,108,53
5027,11,2018,109,17
5028,11,2018,110,14
5029,11,2018,111,22
5030,11,2018,112,27
5031,11,2018,201,2
5032,11,2018,202,4
5033,11,2018,203,6
5034,11,2018,204,8
5035,11,2018,205,1
5036,11,2018,206,2
5037,11,2018,207,11
5038,11,2018,208,19
5039,11,2018,209,6
5040,11,2018,210,10
5041,11,2018,211,2
5042,11,2018,212,3
5043,11,2018,301,42
5044,11,2018,302,95
5045,11,2018,303,61
5046,11,2018,304,8
5047,11,2018,305,15
5048,11,2018,306,31
5049,11,2018,307,24
5050,11,2018,308,24
5051,11,2018,309,16
5052,11,2018,310,34
5053,11,2018,311,22
5054,11,2018,312,20
5055,11,2018,313,20
5056,11,2018,314,9
5057,11,2018,315,70
5058,11,2018,316,5
5059,11,2018,317,25
5060,11,2018,318,11
5061,11,2018,355,7
5062,11,2018,401,33
5063,11,2018,402,22
5064,11,2018,403,41
5065,11,2018,404,6
5066,11,2018,405,33
5067,11,2018,406,9
5068,11,2018,407,49
5069,11,2018,408,29
5070,11,2018,409,17
5071,11,2018,410,27
5072,11,2018,411,27
5073,11,2018,412,24
5074,11,2018,413,26
5075,11,2018,414,25
5076,12,2010,101,6
5077,12,2010,102,4
5078,12,2010,103,7
5079,12,2010,104,5
5080,12,2010,105,4
5081,12,2010,106,5
5082,12,2010,107,22
5083,12,2010,108,3
5084,12,2010,109,8
5085,12,2010,110,1
5086,12,2010,111,6
5087,12,2010,112,17
5088,12,2010,201,2
5089,12,2010,203,6
5090,12,2010,205,3
5091,12,2010,206,1
5092,12,2010,207,5
5093,12,2010,208,6
5094,12,2010,209,1
5095,12,2010,301,12
5096,12,2010,302,7
5097,12,2010,303,5
5098,12,2010,304,1
5099,12,2010,305,2
5100,12,2010,306,7
5101,12,2010,307,1
5102,12,2010,308,1
5103,12,2010,310,7
5104,12,2010,311,1
5105,12,2010,312,4
5106,12,2010,313,3
5107,12,2010,316,2
5108,12,2010,318,1
5109,12,2010,355,1
5110,12,2010,401,3
5111,12,2010,402,1
5112,12,2010,404,1
5113,12,2010,405,5
5114,12,2010,406,1
5115,12,2010,407,7
5116,12,2010,408,7
5117,12,2010,410,2
5118,12,2010,411,1
5119,12,2010,412,3
5120,12,2010,413,7
5121,12,2011,101,2
5122,12,2011,102,2
5123,12,2011,103,5
5124,12,2011,104,2
5125,12,2011,105,4
5126,12,2011,106,1
5127,12,2011,107,18
5128,12,2011,108,2
5129,12,2011,109,5
5130,12,2011,110,3
5131,12,2011,111,5
5132,12,2011,112,7
5133,12,2011,201,1
5134,12,2011,202,1
5135,12,2011,203,1
5136,12,2011,204,3
5137,12,2011,205,2
5138,12,2011,207,2
5139,12,2011,208,3
5140,12,2011,209,1
5141,12,2011,211,1
5142,12,2011,301,1
5143,12,2011,302,5
5144,12,2011,303,1
5145,12,2011,306,1
5146,12,2011,307,4
5147,12,2011,308,3
5148,12,2011,310,4
5149,12,2011,311,2
5150,12,2011,312,2
5151,12,2011,313,2
5152,12,2011,314,1
5153,12,2011,315,2
5154,12,2011,316,4
5155,12,2011,317,1
5156,12,2011,318,6
5157,12,2011,401,4
5158,12,2011,403,1
5159,12,2011,405,2
5160,12,2011,406,1
5161,12,2011,407,4
5162,12,2011,411,4
5163,12,2011,412,2
5164,12,2011,413,4
5165,12,2011,414,2
5166,12,2012,102,1
5167,12,2012,104,1
5168,12,2012,105,1
5169,12,2012,107,1
5170,12,2012,109,3
5171,12,2012,112,1
5172,12,2012,202,1
5173,12,2012,207,1
5174,12,2012,208,1
5175,12,2012,301,1
5176,12,2012,302,1
5177,12,2012,303,1
5178,12,2012,306,1
5179,12,2012,404,1
5180,12,2012,405,1
5181,12,2012,411,1
5182,12,2013,104,1
5183,12,2013,106,2
5184,12,2013,107,1
5185,12,2013,108,1
5186,12,2013,109,1
5187,12,2013,112,1
5188,12,2013,205,1
5189,12,2013,301,1
5190,12,2013,302,1
5191,12,2013,303,2
5192,12,2013,304,1
5193,12,2013,305,1
5194,12,2013,318,1
5195,12,2013,401,2
5196,12,2013,402,1
5197,12,2013,404,1
5198,12,2013,405,2
5199,12,2013,412,2
5200,12,2013,414,3
5201,12,2014,102,7
5202,12,2014,103,13
5203,12,2014,104,3
5204,12,2014,105,2
5205,12,2014,106,1
5206,12,2014,107,15
5207,12,2014,108,5
5208,12,2014,109,4
5209,12,2014,110,1
5210,12,2014,111,7
5211,12,2014,112,34
5212,12,2014,201,1
5213,12,2014,203,1
5214,12,2014,205,2
5215,12,2014,207,1
5216,12,2014,208,1
5217,12,2014,209,3
5218,12,2014,301,5
5219,12,2014,302,12
5220,12,2014,303,1
5221,12,2014,305,2
5222,12,2014,307,5
5223,12,2014,308,3
5224,12,2014,310,2
5225,12,2014,311,5
5226,12,2014,312,4
5227,12,2014,313,6
5228,12,2014,314,1
5229,12,2014,315,3
5230,12,2014,318,2
5231,12,2014,401,8
5232,12,2014,402,1
5233,12,2014,403,2
5234,12,2014,404,3
5235,12,2014,405,1
5236,12,2014,406,4
5237,12,2014,407,4
5238,12,2014,408,3
5239,12,2014,410,1
5240,12,2014,411,2
5241,12,2014,412,4
5242,12,2014,413,4
5243,12,2014,414,2
5244,12,2015,102,13
5245,12,2015,103,19
5246,12,2015,104,8
5247,12,2015,105,4
5248,12,2015,106,6
5249,12,2015,107,14
5250,12,2015,108,22
5251,12,2015,109,13
5252,12,2015,111,2
5253,12,2015,112,16
5254,12,2015,201,8
5255,12,2015,202,2
5256,12,2015,203,2
5257,12,2015,204,5
5258,12,2015,205,2
5259,12,2015,206,2
5260,12,2015,207,9
5261,12,2015,208,2
5262,12,2015,209,3
5263,12,2015,210,4
5264,12,2015,212,5
5265,12,2015,301,11
5266,12,2015,302,11
5267,12,2015,303,7
5268,12,2015,305,1
5269,12,2015,306,6
5270,12,2015,307,11
5271,12,2015,308,8
5272,12,2015,309,1
5273,12,2015,310,11
5274,12,2015,311,4
5275,12,2015,312,2
5276,12,2015,313,15
5277,12,2015,314,1
5278,12,2015,315,12
5279,12,2015,316,2
5280,12,2015,318,14
5281,12,2015,401,17
5282,12,2015,402,2
5283,12,2015,403,4
5284,12,2015,404,3
5285,12,2015,405,4
5286,12,2015,406,5
5287,12,2015,407,23
5288,12,2015,408,7
5289,12,2015,409,1
5290,12,2015,410,3
5291,12,2015,411,7
5292,12,2015,412,9
5293,12,2015,413,15
5294,12,2015,414,8
5295,12,2016,102,5
5296,12,2016,103,13
5297,12,2016,104,2
5298,12,2016,105,5
5299,12,2016,106,9
5300,12,2016,107,23
5301,12,2016,108,7
5302,12,2016,109,5
5303,12,2016,110,42
5304,12,2016,111,7
5305,12,2016,112,18
5306,12,2016,201,2
5307,12,2016,202,3
5308,12,2016,203,9
5309,12,2016,204,5
5310,12,2016,205,3
5311,12,2016,206,4
5312,12,2016,207,9
5313,12,2016,208,3
5314,12,2016,209,6
5315,12,2016,210,2
5316,12,2016,211,1
5317,12,2016,301,15
5318,12,2016,302,21
5319,12,2016,303,6
5320,12,2016,304,1
5321,12,2016,305,6
5322,12,2016,306,12
5323,12,2016,307,1
5324,12,2016,308,8
5325,12,2016,310,6
5326,12,2016,311,6
5327,12,2016,312,11
5328,12,2016,313,8
5329,12,2016,314,2
5330,12,2016,315,10
5331,12,2016,316,3
5332,12,2016,318,19
5333,12,2016,401,13
5334,12,2016,402,5
5335,12,2016,403,5
5336,12,2016,404,5
5337,12,2016,405,2
5338,12,2016,406,1
5339,12,2016,407,8
5340,12,2016,408,4
5341,12,2016,409,2
5342,12,2016,410,1
5343,12,2016,411,6
5344,12,2016,412,7
5345,12,2016,413,9
5346,12,2016,414,8
5347,12,2017,102,16
5348,12,2017,103,14
5349,12,2017,104,2
5350,12,2017,105,9
5351,12,2017,106,2
5352,12,2017,107,13
5353,12,2017,108,5
5354,12,2017,109,8
5355,12,2017,110,2
5356,12,2017,111,11
5357,12,2017,112,24
5358,12,2017,201,1
5359,12,2017,203,6
5360,12,2017,204,4
5361,12,2017,205,1
5362,12,2017,207,5
5363,12,2017,208,2
5364,12,2017,209,4
5365,12,2017,210,1
5366,12,2017,212,2
5367,12,2017,301,9
5368,12,2017,302,16
5369,12,2017,303,6
5370,12,2017,304,1
5371,12,2017,305,3
5372,12,2017,306,4
5373,12,2017,307,6
5374,12,2017,308,5
5375,12,2017,309,5
5376,12,2017,310,12
5377,12,2017,311,4
5378,12,2017,312,4
5379,12,2017,313,3
5380,12,2017,315,8
5381,12,2017,316,4
5382,12,2017,317,1
5383,12,2017,318,3
5384,12,2017,401,6
5385,12,2017,402,8
5386,12,2017,403,4
5387,12,2017,404,2
5388,12,2017,405,4
5389,12,2017,406,7
5390,12,2017,407,16
5391,12,2017,408,6
5392,12,2017,409,1
5393,12,2017,410,1
5394,12,2017,411,3
5395,12,2017,412,6
5396,12,2017,413,6
5397,12,2017,414,9
5398,12,2018,101,3
5399,12,2018,102,40
5400,12,2018,103,17
5401,12,2018,104,31
5402,12,2018,105,1
5403,12,2018,106,3
5404,12,2018,107,23
5405,12,2018,108,21
5406,12,2018,109,6
5407,12,2018,110,5
5408,12,2018,111,7
5409,12,2018,112,24
5410,12,2018,201,5
5411,12,2018,202,2
5412,12,2018,203,5
5413,12,2018,204,6
5414,12,2018,205,3
5415,12,2018,207,4
5416,12,2018,208,5
5417,12,2018,209,4
5418,12,2018,210,6
5419,12,2018,211,4
5420,12,2018,212,6
5421,12,2018,301,27
5422,12,2018,302,32
5423,12,2018,303,18
5424,12,2018,304,8
5425,12,2018,305,7
5426,12,2018,306,6
5427,12,2018,307,8
5428,12,2018,308,9
5429,12,2018,309,3
5430,12,2018,310,14
5431,12,2018,311,12
5432,12,2018,312,22
5433,12,2018,313,13
5434,12,2018,314,7
5435,12,2018,315,13
5436,12,2018,316,5
5437,12,2018,317,2
5438,12,2018,318,17
5439,12,2018,401,9
5440,12,2018,402,10
5441,12,2018,403,10
5442,12,2018,404,3
5443,12,2018,405,13
5444,12,2018,406,14
5445,12,2018,407,16
5446,12,2018,408,7
5447,12,2018,409,15
5448,12,2018,410,8
5449,12,2018,411,9
5450,12,2018,412,11
5451,12,2018,413,18
5452,12,2018,414,9
